DATA_BASE,UF,MUNICIPIO,NOME_INSTITUICAO,VERBETE_160_OPERACOES_DE_CREDITO,VERBETE_420_DEPOSITOS_DE_POUPANCA,VERBETE_432_DEPOSITOS_A_PRAZO
199712,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,27882294.0,0.0,0.0
199712,SC,BLUMENAU,LBG BRASIL,1580072.0,0.0,0.0
199712,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,25738260.0,4644893.0,17124297.0
199712,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,2115565.0,0.0,2400779.0
199712,SC,BLUMENAU,BCO BANESTADO S.A.,10095782.0,0.0,0.0
199712,SC,BLUMENAU,BCO DO EST. DE SC S.A.,31095788.0,0.0,0.0
199712,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,9554776.0,2235744.0,511916.0
199712,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,8446086.0,0.0,0.0
199712,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,17251161.0,763814.0,0.0
199712,SC,CHAPECO,BCO DO BRASIL S.A.,97655396.0,16623521.0,11685596.0
199712,SC,CHAPECO,CAIXA ECONOMICA FEDERAL,37461133.0,21172969.0,27838284.0
199712,SC,CHAPECO,KIRTON BANK,2349379.0,3533183.0,1518964.0
199712,SC,CHAPECO,BCO REAL S.A.,1468588.0,0.0,0.0
199712,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,8752802.0,1041817.0,4315210.0
199712,SC,CHAPECO,BCO ALVORADA S.A.,3444357.0,332260.0,0.0
199712,SC,CHAPECO,ITAÚ UNIBANCO S.A.,1849123.0,2670751.0,0.0
199712,SC,CHAPECO,BCO BRADESCO S.A.,5524923.0,0.0,0.0
199712,SC,CHAPECO,BCO BANESTADO S.A.,6431486.0,0.0,0.0
199712,SC,CHAPECO,BCO DO EST. DE SC S.A.,14474073.0,0.0,0.0
199712,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,1963218.0,2448719.0,2514328.0
199712,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,4812897.0,858572.0,0.0
199712,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,104669486.0,136716354.0,41057435.0
199712,SC,FLORIANOPOLIS,CAIXA ECONOMICA FEDERAL,566515031.0,177363566.0,126795308.0
199712,SC,FLORIANOPOLIS,KIRTON BANK,9629331.0,20830250.0,6338080.0
199712,SC,FLORIANOPOLIS,BCO BRASILEIRO COMERCIAL,739788.0,1171878.0,3178768.0
199712,SC,FLORIANOPOLIS,BCO REAL S.A.,40300404.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,2302124.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,784707.0,1358645.0,0.0
199712,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,641092.0,1345960.0,0.0
199712,SC,FLORIANOPOLIS,BCO ABN AMRO REAL S.A.,2825.0,0.0,0.0
199712,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,9738298.0,6472197.0,511750.0
199712,SC,FLORIANOPOLIS,BCO ALVORADA S.A.,3697556.0,1515694.0,0.0
199712,SC,FLORIANOPOLIS,BCO TECNICORP S.A.,4311885.0,0.0,4641442.0
199712,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,13938670.0,17287641.0,0.0
199712,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,6810092.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO BCN S.A.,9687715.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,15870952.0,0.0,5486238.0
199712,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,256622.0,0.0,1086962.0
199712,SC,FLORIANOPOLIS,UNICARD BM S.A.,3867168.0,3622207.0,0.0
199712,SC,FLORIANOPOLIS,BCO BMG S.A.,520648.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,4820709.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,2354960.0,4010278.0,11399252.0
199712,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,2539605.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,340425709.0,0.0,639957290.0
199712,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,8533765.0,8356979.0,4269947.0
199712,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,6548365.0,0.0,0.0
199712,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,8161770.0,3698949.0,147.0
199712,SC,FLORIANOPOLIS,FICRISA AXELRUD S/A CFI,10033.0,0.0,0.0
199801,SC,ITAJAI,BCO DO BRASIL S.A.,63668705.0,18109062.0,8488437.0
199801,SC,ITAJAI,CAIXA ECONOMICA FEDERAL,4992940.0,25940915.0,1523585.0
199801,SC,ITAJAI,KIRTON BANK,5060288.0,7014549.0,1150335.0
199801,SC,ITAJAI,BCO REAL S.A.,6087477.0,0.0,0.0
199801,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,4514328.0,5836168.0,70219.0
199801,SC,ITAJAI,ITAÚ UNIBANCO S.A.,2298020.0,9686655.0,0.0
199801,SC,ITAJAI,BCO BRADESCO S.A.,4367296.0,0.0,0.0
199801,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,4980279.0,0.0,0.0
199801,SC,ITAJAI,BCO DO EST. DE SC S.A.,11392755.0,0.0,0.0
199801,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,2747881.0,3263542.0,2058437.0
199801,SC,CRICIUMA,BCO DO BRASIL S.A.,67157052.0,19285021.0,13389301.0
199801,SC,CRICIUMA,CAIXA ECONOMICA FEDERAL,17471177.0,49084616.0,18554683.0
199801,SC,CRICIUMA,KIRTON BANK,18719002.0,6670184.0,3964814.0
199801,SC,CRICIUMA,BCO REAL S.A.,7893973.0,0.0,0.0
199801,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,7816276.0,2777812.0,411534.0
199801,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,2072403.0,5122986.0,0.0
199801,SC,CRICIUMA,BCO BRADESCO S.A.,5586459.0,0.0,0.0
199801,SC,CRICIUMA,BCO MERCANTIL DE SP,285455.0,0.0,584622.0
199801,SC,CRICIUMA,BCO EST SAO PAULO S.A. BANESPA,2664415.0,862791.0,1102164.0
199801,SC,CRICIUMA,BCO DO EST. DE SC S.A.,30272383.0,0.0,0.0
199801,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,3858119.0,3448237.0,756243.0
199801,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,7637139.0,1061389.0,0.0
199801,SC,BLUMENAU,BCO DO BRASIL S.A.,206125637.0,55788780.0,51231837.0
199801,SC,BLUMENAU,CAIXA ECONOMICA FEDERAL,27376078.0,87329852.0,24267888.0
199801,SC,BLUMENAU,KIRTON BANK,42926367.0,18619151.0,4586516.0
199801,SC,BLUMENAU,BCO CCB BRASIL S.A.,15839219.0,511251.0,0.0
199801,SC,BLUMENAU,BCO REAL S.A.,61167910.0,0.0,0.0
199801,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,3728223.0,0.0,0.0
199801,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,360425.0,1209759.0,0.0
199801,SC,BLUMENAU,BCO ABN AMRO REAL S.A.,32571.0,0.0,0.0
199801,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,40031291.0,694795.0,36434241.0
199801,SC,BLUMENAU,BCO ALVORADA S.A.,2717336.0,324904.0,0.0
199801,SC,BLUMENAU,BCO TECNICORP S.A.,571052.0,0.0,45582.0
199801,SC,BLUMENAU,BCO SAFRA S.A.,16963629.0,0.0,0.0
199801,SC,BLUMENAU,BCO FIBRA S.A.,120987.0,0.0,0.0
199801,SC,BLUMENAU,BCO ITAUBANK S.A.,3949179.0,10688871.0,0.0
199801,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,18825327.0,16345147.0,0.0
199801,SC,BLUMENAU,BCO BRADESCO S.A.,44521986.0,0.0,0.0
199801,SC,BLUMENAU,BCO BCN S.A.,22226862.0,0.0,0.0
199801,SC,BLUMENAU,BCO SUDAMERIS BRASIL S/A,22846935.0,0.0,12669220.0
199801,SC,BLUMENAU,BCO MERCANTIL DE SP,2781628.0,0.0,3170533.0
199801,SC,BLUMENAU,UNICARD BM S.A.,13405325.0,1867517.0,0.0
199801,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,26815276.0,0.0,0.0
199801,SC,BLUMENAU,LBG BRASIL,1345820.0,0.0,0.0
199801,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,23988958.0,4624087.0,8838183.0
199801,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,1990331.0,0.0,2405416.0
199801,SC,BLUMENAU,BCO BANESTADO S.A.,9701240.0,0.0,0.0
199801,SC,BLUMENAU,BCO DO EST. DE SC S.A.,30612955.0,0.0,0.0
199801,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,3363522.0,2235977.0,576818.0
199801,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,8200475.0,0.0,0.0
199801,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,16669863.0,821666.0,0.0
199801,SC,CHAPECO,BCO DO BRASIL S.A.,98780236.0,17329140.0,12045173.0
199801,SC,CHAPECO,CAIXA ECONOMICA FEDERAL,7767211.0,21895580.0,24653450.0
199801,SC,CHAPECO,KIRTON BANK,2506492.0,3820175.0,2252329.0
199801,SC,CHAPECO,BCO REAL S.A.,1399754.0,0.0,0.0
199801,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,6298639.0,1027675.0,3470754.0
199801,SC,CHAPECO,BCO ALVORADA S.A.,3369571.0,339244.0,0.0
199801,SC,CHAPECO,ITAÚ UNIBANCO S.A.,1879037.0,2720968.0,0.0
199801,SC,CHAPECO,BCO BRADESCO S.A.,4974736.0,0.0,0.0
199801,SC,CHAPECO,BCO BANESTADO S.A.,6336425.0,0.0,0.0
199801,SC,CHAPECO,BCO DO EST. DE SC S.A.,15128435.0,0.0,0.0
199801,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,1746483.0,2502523.0,2472691.0
199801,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,4969667.0,881832.0,0.0
199801,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,106291899.0,146168246.0,48739456.0
199801,SC,FLORIANOPOLIS,CAIXA ECONOMICA FEDERAL,362337029.0,184971040.0,130142856.0
199801,SC,FLORIANOPOLIS,KIRTON BANK,9787792.0,22734990.0,6131312.0
199801,SC,FLORIANOPOLIS,BCO BRASILEIRO COMERCIAL,743801.0,1223075.0,3521643.0
199801,SC,FLORIANOPOLIS,BCO REAL S.A.,60576433.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,2384559.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,836097.0,1436665.0,0.0
199801,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,621399.0,1435546.0,0.0
199801,SC,FLORIANOPOLIS,BCO ABN AMRO REAL S.A.,0.0,0.0,0.0
199801,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,8330521.0,6573583.0,588493.0
199801,SC,FLORIANOPOLIS,BCO ALVORADA S.A.,3550524.0,1458665.0,0.0
199801,SC,FLORIANOPOLIS,BCO TECNICORP S.A.,4168751.0,0.0,4094545.0
199801,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,14895862.0,18581562.0,0.0
199801,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,7728219.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO BCN S.A.,9467653.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,15724350.0,0.0,5843132.0
199801,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,276293.0,0.0,1051643.0
199801,SC,FLORIANOPOLIS,UNICARD BM S.A.,3704121.0,3576394.0,0.0
199801,SC,FLORIANOPOLIS,BCO BMG S.A.,625808.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,4498980.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,2294748.0,3917595.0,11632459.0
199801,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,2328201.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,354913413.0,0.0,681200445.0
199801,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,5825312.0,8499482.0,4309794.0
199801,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,6424783.0,0.0,0.0
199801,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,7047898.0,3993569.0,148.0
199802,SC,ITAJAI,BCO DO BRASIL S.A.,62085081.0,18093754.0,9101994.0
199802,SC,ITAJAI,CAIXA ECONOMICA FEDERAL,53973569.0,25881999.0,1869412.0
199802,SC,ITAJAI,KIRTON BANK,5701355.0,6875197.0,1073098.0
199802,SC,ITAJAI,BCO REAL S.A.,6081245.0,0.0,0.0
199802,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,3980448.0,6073456.0,238547.0
199802,SC,ITAJAI,ITAÚ UNIBANCO S.A.,2358001.0,9983202.0,0.0
199802,SC,ITAJAI,BCO BRADESCO S.A.,4226111.0,0.0,0.0
199802,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,4819925.0,0.0,0.0
199802,SC,ITAJAI,BCO DO EST. DE SC S.A.,12016242.0,0.0,0.0
199802,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,2393908.0,3078766.0,2261501.0
199802,SC,CRICIUMA,BCO DO BRASIL S.A.,65890661.0,19521928.0,14853113.0
199802,SC,CRICIUMA,CAIXA ECONOMICA FEDERAL,91021003.0,48024644.0,19824081.0
199802,SC,CRICIUMA,KIRTON BANK,17642238.0,6763135.0,6257911.0
199802,SC,CRICIUMA,BCO REAL S.A.,7108389.0,0.0,0.0
199802,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,8539099.0,2747121.0,278295.0
199802,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,2235511.0,4958368.0,0.0
199802,SC,CRICIUMA,BCO BRADESCO S.A.,6254267.0,0.0,0.0
199802,SC,CRICIUMA,BCO MERCANTIL DE SP,288474.0,0.0,595000.0
199802,SC,CRICIUMA,BCO EST SAO PAULO S.A. BANESPA,2541196.0,799305.0,1118979.0
199802,SC,CRICIUMA,BCO DO EST. DE SC S.A.,29799781.0,0.0,0.0
199802,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,3106756.0,3498074.0,870879.0
199802,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,6783784.0,1074367.0,0.0
199802,SC,BLUMENAU,BCO DO BRASIL S.A.,224627685.0,55444917.0,180491061.0
199802,SC,BLUMENAU,CAIXA ECONOMICA FEDERAL,115866094.0,87194630.0,25604442.0
199802,SC,BLUMENAU,KIRTON BANK,46856147.0,18450026.0,4716157.0
199802,SC,BLUMENAU,BCO CCB BRASIL S.A.,16203569.0,474766.0,0.0
199802,SC,BLUMENAU,BCO REAL S.A.,63921820.0,0.0,0.0
199802,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,4373204.0,0.0,0.0
199802,SC,BLUMENAU,BCO CREDITO REAL MG S.A.,394239.0,1281685.0,0.0
199802,SC,BLUMENAU,BCO ABN AMRO REAL S.A.,33808.0,0.0,0.0
199802,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,38813497.0,660903.0,37439395.0
199802,SC,BLUMENAU,BCO ALVORADA S.A.,2698305.0,244048.0,0.0
199802,SC,BLUMENAU,BCO TECNICORP S.A.,719965.0,0.0,55184.0
199802,SC,BLUMENAU,BCO SAFRA S.A.,20334087.0,0.0,0.0
199802,SC,BLUMENAU,BCO FIBRA S.A.,30249.0,0.0,0.0
199802,SC,BLUMENAU,BCO ITAUBANK S.A.,4732997.0,7211978.0,0.0
199802,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,16288893.0,16142142.0,0.0
199802,SC,BLUMENAU,BCO BRADESCO S.A.,48290663.0,0.0,0.0
199802,SC,BLUMENAU,BCO BCN S.A.,22030538.0,0.0,0.0
199802,SC,BLUMENAU,BCO SUDAMERIS BRASIL S/A,21908731.0,0.0,11941033.0
199802,SC,BLUMENAU,BCO MERCANTIL DE SP,3022016.0,0.0,3305900.0
199802,SC,BLUMENAU,UNICARD BM S.A.,11317726.0,2001202.0,0.0
199802,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,26133230.0,0.0,0.0
199802,SC,BLUMENAU,LBG BRASIL,1287925.0,0.0,0.0
199802,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,22910332.0,4443040.0,9015995.0
199802,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,1841942.0,0.0,2438181.0
199802,SC,BLUMENAU,BCO BANESTADO S.A.,9224273.0,0.0,0.0
199802,SC,BLUMENAU,BCO DO EST. DE SC S.A.,33010457.0,0.0,0.0
199802,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,3067856.0,2158262.0,513172.0
199802,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,7773345.0,0.0,0.0
199802,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,17796287.0,719474.0,0.0
199802,SC,CHAPECO,BCO DO BRASIL S.A.,98801043.0,17142377.0,11473898.0
199802,SC,CHAPECO,CAIXA ECONOMICA FEDERAL,38733654.0,21711539.0,23574848.0
199802,SC,CHAPECO,KIRTON BANK,1946699.0,3802614.0,1751812.0
199802,SC,CHAPECO,BCO REAL S.A.,1475311.0,0.0,0.0
199802,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,6288494.0,1042230.0,513769.0
199802,SC,CHAPECO,BCO ALVORADA S.A.,3547070.0,346544.0,0.0
199802,SC,CHAPECO,ITAÚ UNIBANCO S.A.,1764375.0,2622014.0,0.0
199802,SC,CHAPECO,BCO BRADESCO S.A.,3904653.0,0.0,0.0
199802,SC,CHAPECO,BCO BANESTADO S.A.,6474384.0,0.0,0.0
199802,SC,CHAPECO,BCO DO EST. DE SC S.A.,14931426.0,0.0,0.0
199802,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,1609719.0,2530017.0,2495990.0
199802,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,5056840.0,858845.0,0.0
199802,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,107116570.0,146850607.0,50184482.0
199802,SC,FLORIANOPOLIS,CAIXA ECONOMICA FEDERAL,685511937.0,183074452.0,135158063.0
199802,SC,FLORIANOPOLIS,KIRTON BANK,7984593.0,22871264.0,5974140.0
199802,SC,FLORIANOPOLIS,BCO BRASILEIRO COMERCIAL,689054.0,1164865.0,3847330.0
199802,SC,FLORIANOPOLIS,BCO REAL S.A.,60965937.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,2031509.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO ITAÚ BBA S.A.,756843.0,1423653.0,0.0
199802,SC,FLORIANOPOLIS,BCO CREDITO REAL MG S.A.,741318.0,1582995.0,0.0
199802,SC,FLORIANOPOLIS,BCO ABN AMRO REAL S.A.,106.0,0.0,0.0
199802,SC,FLORIANOPOLIS,UNIBANCO-UNIAO BCOS BRAS S.A.,9837237.0,5686381.0,1645955.0
199802,SC,FLORIANOPOLIS,BCO ALVORADA S.A.,3577712.0,1314472.0,0.0
199802,SC,FLORIANOPOLIS,BCO TECNICORP S.A.,3685822.0,0.0,4001377.0
199802,SC,FLORIANOPOLIS,ITAÚ UNIBANCO S.A.,14395770.0,18358236.0,0.0
199802,SC,FLORIANOPOLIS,BCO BRADESCO S.A.,6860379.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO BCN S.A.,9555070.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO SUDAMERIS BRASIL S/A,15135184.0,0.0,5996120.0
199802,SC,FLORIANOPOLIS,BCO MERCANTIL DE SP,248678.0,0.0,1114422.0
199802,SC,FLORIANOPOLIS,UNICARD BM S.A.,3845239.0,3320296.0,0.0
199802,SC,FLORIANOPOLIS,BCO BMG S.A.,656115.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO COM E INV SUDAMERIS S.A.,4219650.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO EST SAO PAULO S.A. BANESPA,2336593.0,3694883.0,11928333.0
199802,SC,FLORIANOPOLIS,BCO BANESTADO S.A.,2713921.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO DO EST. DE SC S.A.,354475892.0,0.0,674244506.0
199802,SC,FLORIANOPOLIS,BCO SANTANDER (BRASIL) S.A.,5118850.0,8096745.0,3513078.0
199802,SC,FLORIANOPOLIS,BCR BCO CRED. REAL S.A.,6169589.0,0.0,0.0
199802,SC,FLORIANOPOLIS,BCO DO ESTADO DO RS S.A.,7087743.0,3768946.0,150.0
199803,SC,ITAJAI,BCO DO BRASIL S.A.,64152297.0,18042143.0,7659510.0
199803,SC,ITAJAI,CAIXA ECONOMICA FEDERAL,54396821.0,25781714.0,1667256.0
199803,SC,ITAJAI,KIRTON BANK,5716184.0,7248015.0,1221489.0
199803,SC,ITAJAI,BCO REAL S.A.,6116871.0,0.0,0.0
199803,SC,ITAJAI,UNIBANCO-UNIAO BCOS BRAS S.A.,3960490.0,5967180.0,256726.0
199803,SC,ITAJAI,ITAÚ UNIBANCO S.A.,2249306.0,9933139.0,0.0
199803,SC,ITAJAI,BCO BRADESCO S.A.,3944302.0,0.0,0.0
199803,SC,ITAJAI,BCO COM E INV SUDAMERIS S.A.,4412768.0,0.0,0.0
199803,SC,ITAJAI,BCO DO EST. DE SC S.A.,11576417.0,0.0,0.0
199803,SC,ITAJAI,BCO SANTANDER (BRASIL) S.A.,2170371.0,3016734.0,2320778.0
199803,SC,CRICIUMA,BCO DO BRASIL S.A.,72008300.0,19293653.0,16153796.0
199803,SC,CRICIUMA,CAIXA ECONOMICA FEDERAL,78571503.0,48152750.0,20488787.0
199803,SC,CRICIUMA,KIRTON BANK,16094657.0,6735541.0,7555638.0
199803,SC,CRICIUMA,BCO REAL S.A.,8513780.0,0.0,0.0
199803,SC,CRICIUMA,UNIBANCO-UNIAO BCOS BRAS S.A.,8665429.0,2733683.0,257411.0
199803,SC,CRICIUMA,ITAÚ UNIBANCO S.A.,2136903.0,5049318.0,0.0
199803,SC,CRICIUMA,BCO BRADESCO S.A.,5537368.0,0.0,0.0
199803,SC,CRICIUMA,BCO MERCANTIL DE SP,268768.0,0.0,602137.0
199803,SC,CRICIUMA,BCO EST SAO PAULO S.A. BANESPA,2497075.0,781664.0,1148052.0
199803,SC,CRICIUMA,BCO DO EST. DE SC S.A.,30771429.0,0.0,0.0
199803,SC,CRICIUMA,BCO SANTANDER (BRASIL) S.A.,2834093.0,3519094.0,894110.0
199803,SC,CRICIUMA,BCO DO ESTADO DO RS S.A.,9245696.0,1028519.0,0.0
199803,SC,BLUMENAU,BCO DO BRASIL S.A.,257475182.0,55348686.0,185424762.0
199803,SC,BLUMENAU,CAIXA ECONOMICA FEDERAL,114797432.0,87222470.0,28316924.0
199803,SC,BLUMENAU,KIRTON BANK,47640141.0,18101326.0,5066040.0
199803,SC,BLUMENAU,BCO CCB BRASIL S.A.,13482942.0,415099.0,0.0
199803,SC,BLUMENAU,BCO REAL S.A.,60533113.0,0.0,0.0
199803,SC,BLUMENAU,BCO MERCANTIL DO BRASIL S.A.,4377836.0,0.0,0.0
199803,SC,BLUMENAU,BCO ABN AMRO REAL S.A.,34228.0,0.0,0.0
199803,SC,BLUMENAU,BCO BOAVISTA INTERATLANTICO S.A.,37869977.0,659735.0,24945455.0
199803,SC,BLUMENAU,BCO ALVORADA S.A.,3006877.0,197370.0,0.0
199803,SC,BLUMENAU,BCO TECNICORP S.A.,660374.0,0.0,23559.0
199803,SC,BLUMENAU,BCO SAFRA S.A.,25304419.0,0.0,0.0
199803,SC,BLUMENAU,BCO FIBRA S.A.,12913.0,0.0,0.0
199803,SC,BLUMENAU,BCO ITAUBANK S.A.,5179098.0,6075033.0,0.0
199803,SC,BLUMENAU,ITAÚ UNIBANCO S.A.,16176647.0,15782611.0,0.0
199803,SC,BLUMENAU,BCO BRADESCO S.A.,45028483.0,0.0,0.0
199803,SC,BLUMENAU,BCO BCN S.A.,22527853.0,0.0,0.0
199803,SC,BLUMENAU,BCO SUDAMERIS BRASIL S/A,20363273.0,0.0,9911231.0
199803,SC,BLUMENAU,BCO MERCANTIL DE SP,3632784.0,0.0,3205248.0
199803,SC,BLUMENAU,UNICARD BM S.A.,11756361.0,1767563.0,0.0
199803,SC,BLUMENAU,BCO COM E INV SUDAMERIS S.A.,26073604.0,0.0,0.0
199803,SC,BLUMENAU,LBG BRASIL,1257464.0,0.0,0.0
199803,SC,BLUMENAU,BCO EST SAO PAULO S.A. BANESPA,20572404.0,4183469.0,8669931.0
199803,SC,BLUMENAU,BCO SOCIETE GENERALE BRASIL,1666102.0,0.0,0.0
199803,SC,BLUMENAU,BCO BANESTADO S.A.,9723509.0,0.0,0.0
199803,SC,BLUMENAU,BCO DO EST. DE SC S.A.,30994457.0,0.0,0.0
199803,SC,BLUMENAU,BCO SANTANDER (BRASIL) S.A.,3088399.0,2031087.0,714723.0
199803,SC,BLUMENAU,BCR BCO CRED. REAL S.A.,7433469.0,0.0,0.0
199803,SC,BLUMENAU,BCO DO ESTADO DO RS S.A.,16474720.0,677827.0,0.0
199803,SC,CHAPECO,BCO DO BRASIL S.A.,98769853.0,17115378.0,11744265.0
199803,SC,CHAPECO,CAIXA ECONOMICA FEDERAL,40232978.0,21424713.0,23924986.0
199803,SC,CHAPECO,KIRTON BANK,2040427.0,3812580.0,1978346.0
199803,SC,CHAPECO,BCO REAL S.A.,1457195.0,0.0,0.0
199803,SC,CHAPECO,UNIBANCO-UNIAO BCOS BRAS S.A.,5308367.0,1035213.0,411025.0
199803,SC,CHAPECO,BCO ALVORADA S.A.,2751240.0,337090.0,0.0
199803,SC,CHAPECO,ITAÚ UNIBANCO S.A.,1754298.0,2604722.0,0.0
199803,SC,CHAPECO,BCO BRADESCO S.A.,4705235.0,0.0,0.0
199803,SC,CHAPECO,BCO BANESTADO S.A.,6527015.0,0.0,0.0
199803,SC,CHAPECO,BCO DO EST. DE SC S.A.,14895348.0,0.0,0.0
199803,SC,CHAPECO,BCO SANTANDER (BRASIL) S.A.,1522815.0,2703870.0,2429855.0
199803,SC,CHAPECO,BCO DO ESTADO DO RS S.A.,4609883.0,829020.0,0.0
199803,SC,FLORIANOPOLIS,BCO DO BRASIL S.A.,108416486.0,148082370.0,52237829.0
199803,SC,FLORIANOPOLIS,CAIXA ECONOMICA FEDERAL,677281797.0,185096218.0,136113774.0
199803,SC,FLORIANOPOLIS,KIRTON BANK,7623914.0,22784477.0,5990898.0
199803,SC,FLORIANOPOLIS,BCO BRASILEIRO COMERCIAL,846133.0,1195958.0,4580025.0
199803,SC,FLORIANOPOLIS,BCO REAL S.A.,62173989.0,0.0,0.0
199803,SC,FLORIANOPOLIS,BCO MERCANTIL DO BRASIL S.A.,1292096.0,0.0,0.0
